year,cause,State Name,State FIPS,Population,Deaths,Crude Rate,Age Adjusted Rate,YPLL,YPLL Crude Rate,YPLL Age-Adjusted Rate
2012,suicide,Idaho,16,1356742,176,12.97,12.98,3664,320.07,331.36
2012,suicide,New Hampshire,33,1182802,97,8.2,7.61,1656,167.57,179.95
2012,suicide,North Carolina,37,8495034,709,8.35,8.03,11949,167.12,170.2
2012,suicide,Vermont,50,561282,50,8.91,9.1,1025,221.31,241.85
2012,suicide,Connecticut,9,3183250,111,3.49,3.41,1805,68.18,72.23
2012,suicide,Delaware,10,802915,46,5.73,5.67,872,131.7,136.33
2012,suicide,New Mexico,35,1801754,230,12.77,12.57,4248,281.83,292.63
2012,suicide,California,6,32890995,1549,4.71,4.66,22583,79.79,79.89
2012,suicide,New Jersey,34,7753304,160,2.06,1.95,2404,36.99,38.17
2012,suicide,Wisconsin,55,5004525,348,6.95,6.76,6813,162.83,169.23
2012,suicide,Oregon,41,3427225,367,10.71,10.36,6293,220.91,228.35
2012,suicide,Nebraska,31,1590959,115,7.23,7.18,2152,161.37,167.93
2012,suicide,Pennsylvania,42,11298609,818,7.24,6.92,14208,153.48,159.91
2012,suicide,Washington,53,6014339,529,8.8,8.55,9545,186.8,189.77
2012,suicide,Louisiana,22,3980680,375,9.42,9.5,7053,208.39,221.1
2012,suicide,Georgia,13,8533258,750,8.79,8.71,13216,178.73,181.59
2012,suicide,Alabama,1,4211540,500,11.87,11.62,8588,244.43,258.17
2012,suicide,Utah,49,2338092,283,12.1,12.78,6144,297.19,298.48
2012,suicide,Ohio,39,10115597,784,7.75,7.49,13076,155.45,164.42
2012,suicide,Texas,48,22170285,1744,7.87,7.97,32371,167.45,168.28
2012,suicide,Colorado,8,4499959,533,11.85,11.41,10037,258.11,260.46
2012,suicide,South Carolina,45,4123184,433,10.5,9.91,7077,206.49,210.68
2012,suicide,Oklahoma,40,3289001,411,12.5,12.26,7970,289.28,297.32
2012,suicide,Tennessee,47,5637542,626,11.1,10.65,10034,212.57,220.38
2012,suicide,Wyoming,56,498222,102,20.47,20.29,2041,483.17,495.11
2012,suicide,Hawaii,15,1218301,43,3.53,3.24,686,68.18,71.02
2012,suicide,North Dakota,38,610547,63,10.32,10.53,1414,277.38,285.77
2012,suicide,Kentucky,21,3825305,469,12.26,11.92,8807,274.3,284.72
2012,suicide,Maine,23,1188683,112,9.42,8.82,1808,187.82,199.69
2012,suicide,New York,36,17247541,516,2.99,2.86,8646,59.71,59.99
2012,suicide,Nevada,32,2380550,274,11.51,11.2,4763,235.85,239.94
2012,suicide,Alaska,2,623676,97,15.55,15.47,2414,430.13,430.11
2012,suicide,Michigan,26,8698402,623,7.16,6.9,11265,155.27,161.94
2012,suicide,Arkansas,5,2558904,307,12,11.79,5901,278.81,288.64
2012,suicide,Mississippi,28,2574787,296,11.5,11.59,5478,252.26,265.35
2012,suicide,Missouri,29,5253944,546,10.39,10.14,9862,225.65,235.57
2012,suicide,Montana,30,880400,153,17.38,17.27,2965,410.1,447.74
2012,suicide,Kansas,20,2478149,297,11.99,11.87,6065,291.01,300.75
2012,suicide,Indiana,18,5672360,513,9.04,8.92,9453,197.62,206.63
2012,suicide,South Dakota,46,715432,76,10.62,10.13,1336,224.72,229.53
2012,suicide,Massachusetts,25,5915569,151,2.55,2.49,2379,48,50.55
2012,suicide,Virginia,51,7156078,587,8.2,8.14,10729,176.06,180.68
2012,suicide,District of Colu,11,568825,10,1.76,1.83,187,37.69,35.27
2012,suicide,Iowa,19,2675503,175,6.54,6.54,3390,153.67,161.62
2012,suicide,Arizona,4,5660727,663,11.71,11.27,11655,248.47,252.59
2011,suicide,West Virginia,54,1647340,200,12.14,11.68,3463,257.24,273
2011,suicide,Florida,12,16899833,1490,8.82,8.15,22160,163.66,168.83
2011,suicide,Illinois,17,11191443,461,4.12,4.01,7941,83.16,84.61
2011,suicide,Minnesota,27,4636056,322,6.95,6.76,5965,151.51,156.86
2011,suicide,Maryland,24,5106325,242,4.74,4.67,4192,95.78,99.56
2011,suicide,Rhode Island,44,937201,20,2.13,2.1,368,46.97,50.65
2011,suicide,Idaho,16,1343369,167,12.43,12.55,3257,285.3,302.21
2011,suicide,New Hampshire,33,1175864,75,6.38,5.86,1354,136.56,141.22
2011,suicide,North Carolina,37,8397867,728,8.67,8.47,13010,182.74,188.21
2011,suicide,Vermont,50,561410,70,12.47,11.89,1186,253.66,270.32
2011,suicide,Connecticut,9,3171355,111,3.5,3.32,1709,64.39,67.1
2011,suicide,Delaware,10,795369,46,5.78,5.41,860,129.99,130.73
2011,suicide,New Mexico,35,1792449,220,12.27,12.28,4301,284.69,298.08
2011,suicide,California,6,32589902,1563,4.8,4.74,22846,81.02,81.04
2011,suicide,New Jersey,34,7729160,181,2.34,2.22,2976,45.65,47.27
2011,suicide,Wisconsin,55,4985335,351,7.04,6.96,7134,170.09,179.66
2011,suicide,Oregon,41,3398761,343,10.09,9.81,5972,209.7,219.74
2011,suicide,Nebraska,31,1579167,111,7.03,7.09,2034,152.95,161.64
2011,suicide,Pennsylvania,42,11271969,883,7.83,7.51,15512,166.91,175.13
2011,suicide,Washington,53,5949218,495,8.32,8.07,8820,173.26,177.2
2011,suicide,Louisiana,22,3955718,377,9.53,9.51,7531,222.55,228.43
2011,suicide,Georgia,13,8429776,742,8.8,8.78,13788,187.49,191.37
2011,suicide,Alabama,1,4192086,452,10.78,10.43,7962,226.19,234.79
2011,suicide,Utah,49,2298669,267,11.62,12.26,5430,266.12,263.83
2011,suicide,Ohio,39,10098773,726,7.19,6.97,13336,157.74,166.07
2011,suicide,Texas,48,21759882,1683,7.73,7.86,31808,166.9,169.25
2011,suicide,Colorado,8,4428089,443,10,9.75,8246,214.02,217.14
2011,suicide,South Carolina,45,4077487,426,10.45,10.18,7672,224.4,232.71
2011,suicide,Oklahoma,40,3261390,440,13.49,13.44,8518,310.24,321.77
2011,suicide,Tennessee,47,5584405,591,10.58,10.17,10005,212.56,220.91
2011,suicide,Wyoming,56,489716,84,17.15,16.98,1677,401.72,420.99
2011,suicide,Hawaii,15,1205550,42,3.48,3.43,883,88.08,90.27
2011,suicide,North Dakota,38,597800,51,8.53,8.5,928,185.85,190.58
2011,suicide,Kentucky,21,3807021,453,11.9,11.74,8180,254.3,269.04
2011,suicide,Maine,23,1187425,113,9.52,8.89,1703,175.31,191.22
2011,suicide,New York,36,17173905,505,2.94,2.81,8776,60.52,61.03
2011,suicide,Nevada,32,2347738,271,11.54,11.3,4830,240.5,248.46
2011,suicide,Alaska,2,615597,99,16.08,15.73,2467,442.61,428.2
2011,suicide,Michigan,26,8671586,619,7.14,7.01,11127,152.78,162.15
2011,suicide,Arkansas,5,2547262,299,11.74,11.88,5859,276.41,295.06
2011,suicide,Mississippi,28,2567016,268,10.44,10.31,4533,208.09,217.54
2011,suicide,Missouri,29,5236117,513,9.8,9.56,9022,205.83,213.9
2011,suicide,Montana,30,874088,152,17.39,17.15,3040,420.14,453.64
2011,suicide,Kansas,20,2462187,233,9.46,9.26,4561,219.18,223.84
2011,suicide,Indiana,18,5646252,411,7.28,7.17,7518,156.98,163.44
2011,suicide,South Dakota,46,706862,60,8.49,8.21,1049,178.05,186.55
2011,suicide,Massachusetts,25,5863841,116,1.98,1.88,1812,36.67,37.21
2011,suicide,Virginia,51,7076272,604,8.54,8.3,10549,173.92,175.69
2011,suicide,District of Colu,11,557388,--,--,--,.,.,45.76
2011,suicide,Iowa,19,2665123,185,6.94,6.93,3744,169.53,179.72
2011,suicide,Arizona,4,5577367,673,12.07,11.77,12099,259.77,263.68
2010,suicide,West Virginia,54,1642935,210,12.78,12.39,3560,264.58,282.88
2010,suicide,Florida,12,16650832,1454,8.73,8.02,20974,156.63,160.04
2010,suicide,Illinois,17,11136522,442,3.97,3.9,7585,79.62,81.1
2010,suicide,Minnesota,27,4592894,280,6.1,6,5641,144.28,149.34
2010,suicide,Maryland,24,5042425,222,4.4,4.3,3861,89.07,90.77
2010,suicide,Rhode Island,44,935075,30,3.21,3.28,497,63.47,70.42
2010,suicide,Idaho,16,1324689,182,13.74,13.58,3309,292.84,304.86
2010,suicide,New Hampshire,33,1168894,102,8.73,8.2,1643,165.85,173.24
2010,suicide,North Carolina,37,8267771,707,8.55,8.4,12782,181.73,186.94
2010,suicide,Vermont,50,559121,66,11.8,11.14,1114,238.01,250.92
2010,suicide,Connecticut,9,3149463,110,3.49,3.4,1878,71.06,74.25
2010,suicide,Delaware,10,785572,43,5.47,5.54,931,141.86,148.94
2010,suicide,New Mexico,35,1770907,204,11.52,11.44,3938,262.77,274.89
2010,suicide,California,6,32217344,1492,4.63,4.62,22272,79.63,79.55
2010,suicide,New Jersey,34,7686190,186,2.42,2.25,2744,42.21,42.65
2010,suicide,Wisconsin,55,4960225,378,7.62,7.4,7199,172.12,177.79
2010,suicide,Oregon,41,3356317,376,11.2,10.7,5769,204.37,213.98
2010,suicide,Nebraska,31,1565482,106,6.77,6.45,1728,131.03,132.85
2010,suicide,Pennsylvania,42,11219712,762,6.79,6.54,13920,150.32,156.4
2010,suicide,Washington,53,5855006,464,7.93,7.85,8436,167.8,172.69
2010,suicide,Louisiana,22,3912874,385,9.84,9.92,7536,224.62,233.91
2010,suicide,Georgia,13,8306752,718,8.64,8.68,13011,178.85,182.06
2010,suicide,Alabama,1,4166929,454,10.9,10.77,8447,240.72,250.86
2010,suicide,Utah,49,2250397,274,12.18,12.37,6233,311.5,295.44
2010,suicide,Ohio,39,10068006,724,7.19,7.09,13442,159.16,168.17
2010,suicide,Texas,48,21289359,1701,7.99,8.12,32372,173.23,174.44
2010,suicide,Colorado,8,4336756,427,9.85,9.55,8437,222.78,224.97
2010,suicide,South Carolina,45,4027215,392,9.73,9.6,7309,215.27,224.08
2010,suicide,Oklahoma,40,3228120,376,11.65,11.57,7514,276.12,286.45
2010,suicide,Tennessee,47,5526282,585,10.59,10.41,10743,229.91,240.44
2010,suicide,Wyoming,56,486363,83,17.07,16.02,1661,399.15,399.68
2010,suicide,Hawaii,15,1189536,37,3.11,2.98,666,66.98,68.33
2010,suicide,North Dakota,38,587907,56,9.53,9.77,1196,243.87,253.03
2010,suicide,Kentucky,21,3774084,404,10.71,10.42,7050,220.6,230.69
2010,suicide,Maine,23,1184718,95,8.02,7.54,1668,171.32,182.26
2010,suicide,New York,36,17058341,459,2.69,2.62,7164,49.61,50.77
2010,suicide,Nevada,32,2330127,289,12.4,12.25,4459,222.31,225.5
2010,suicide,Alaska,2,605363,107,17.68,17.98,2748,499.25,502.97
2010,suicide,Michigan,26,8650027,601,6.95,6.87,11387,156.23,165.22
2010,suicide,Arkansas,5,2521456,266,10.55,10.49,4986,237.27,250.74
2010,suicide,Mississippi,28,2551498,256,10.03,9.91,4623,212.94,220.29
2010,suicide,Missouri,29,5208242,489,9.39,9.11,8610,197.03,203.65
2010,suicide,Montana,30,866215,141,16.28,15.2,2539,352.9,366.86
2010,suicide,Kansas,20,2445182,210,8.59,8.42,4241,204.97,210.38
2010,suicide,Indiana,18,5605177,455,8.12,7.95,8164,171.37,176.53
2010,suicide,South Dakota,46,699041,65,9.3,9.43,1432,245.86,258.46
2010,suicide,Massachusetts,25,5795018,138,2.38,2.34,2431,49.69,51.39
2010,suicide,Virginia,51,6979564,576,8.25,8.14,10101,168.28,172.32
2010,suicide,District of Colu,11,543005,13,2.39,2.56,255,53.78,55.27
2010,suicide,Iowa,19,2644108,177,6.69,6.52,3172,144.76,149.82
2010,suicide,Arizona,4,5482897,620,11.31,11.11,10798,234.7,239.37
2009,suicide,West Virginia,54,1637040,178,10.87,10.65,3398,253.19,273.58
2009,suicide,Florida,12,16504896,1472,8.92,8.33,22021,165.58,170.94
2009,suicide,Illinois,17,11099143,402,3.62,3.56,6954,73.15,73.51
2009,suicide,Minnesota,27,4573123,281,6.15,5.94,5447,139.64,141.29
2009,suicide,Maryland,24,5002074,252,5.04,4.96,4620,107.26,110.5
2009,suicide,Rhode Island,44,935116,40,4.28,4.12,687,87.63,90.63
2009,suicide,Idaho,16,1313024,176,13.4,13.5,3132,278.82,290.57
2009,suicide,New Hampshire,33,1167345,82,7.02,6.79,1670,168.33,177.7
2009,suicide,North Carolina,37,8185203,678,8.28,8.11,11857,169.91,174.65
2009,suicide,Vermont,50,558049,59,10.57,9.99,874,186.46,204.52
2009,suicide,Connecticut,9,3135706,93,2.97,2.89,1602,60.79,64.42
2009,suicide,Delaware,10,779387,38,4.88,5.03,663,101.59,112.58
2009,suicide,New Mexico,35,1751013,192,10.97,10.6,3678,247.71,251.94
2009,suicide,California,6,31951041,1519,4.75,4.74,23390,84.18,83.68
2009,suicide,New Jersey,34,7648854,173,2.26,2.17,2760,42.62,43.87
2009,suicide,Wisconsin,55,4942864,345,6.98,6.82,6324,151.48,157.49
2009,suicide,Oregon,41,3334992,345,10.35,9.95,5732,203.82,210.53
2009,suicide,Nebraska,31,1555023,93,5.98,5.85,1695,129.3,130.16
2009,suicide,Pennsylvania,42,11183847,825,7.38,7.06,13616,147.4,154.32
2009,suicide,Washington,53,5805103,470,8.1,7.99,8020,160.45,164.44
2009,suicide,Louisiana,22,3875016,328,8.46,8.39,6372,191.59,195.72
2009,suicide,Georgia,13,8239677,743,9.02,9.15,13513,186.82,190.19
2009,suicide,Alabama,1,4144662,479,11.56,11.22,8092,231.49,240.24
2009,suicide,Utah,49,2216689,217,9.79,10.29,4922,249.43,248.03
2009,suicide,Ohio,39,10053911,590,5.87,5.69,10552,124.93,130.34
2009,suicide,Texas,48,20983913,1583,7.54,7.66,29868,161.96,162.61
2009,suicide,Colorado,8,4285641,454,10.59,10.5,8737,232.91,237.47
2009,suicide,South Carolina,45,3992962,377,9.44,9.11,6747,199.85,205.09
2009,suicide,Oklahoma,40,3199974,363,11.34,11.23,7062,261.52,269.09
2009,suicide,Tennessee,47,5487172,574,10.46,10.27,10499,225.79,234.52
2009,suicide,Wyoming,56,483230,82,16.97,17.39,1719,414.59,437.46
2009,suicide,Hawaii,15,1177618,36,3.06,2.96,631,63.92,65.52
2009,suicide,North Dakota,38,582094,50,8.59,8.62,1311,270.02,267.92
2009,suicide,Kentucky,21,3753904,403,10.74,10.64,7388,232.08,242.75
2009,suicide,Maine,23,1184975,106,8.95,8.7,1626,166.38,184.7
2009,suicide,New York,36,16988008,421,2.48,2.38,6863,47.67,48.39
2009,suicide,Nevada,32,2312972,295,12.75,12.72,4727,236.62,237.79
2009,suicide,Alaska,2,595703,79,13.26,12.73,2169,399.58,403.17
2009,suicide,Michigan,26,8655742,575,6.64,6.51,9987,136.58,144.18
2009,suicide,Arkansas,5,2503755,285,11.38,11.16,5457,261.2,268.06
2009,suicide,Mississippi,28,2541079,268,10.55,10.72,4834,223.27,235.35
2009,suicide,Missouri,29,5183156,471,9.09,8.95,8529,195.79,203.54
2009,suicide,Montana,30,861893,136,15.78,14.93,2377,331.07,345.68
2009,suicide,Kansas,20,2429293,200,8.23,8.14,3912,190.16,194.46
2009,suicide,Indiana,18,5579798,458,8.21,8.06,8369,176.22,181.58
2009,suicide,South Dakota,46,693735,61,8.79,8.78,1387,239.8,248.71
2009,suicide,Massachusetts,25,5764165,89,1.54,1.49,1413,29,29.66
2009,suicide,Virginia,51,6912472,527,7.62,7.45,9761,163.9,168.03
2009,suicide,District of Colu,11,533416,--,--,--,.,.,25.76
2009,suicide,Iowa,19,2632302,160,6.08,5.97,2825,129.46,135.6
2009,suicide,Arizona,4,5432742,605,11.14,11,9875,215.97,219.62
2008,suicide,West Virginia,54,1629917,172,10.55,10.28,2876,214.95,231
2008,suicide,Florida,12,16375948,1397,8.53,7.97,21182,159.97,164.87
2008,suicide,Illinois,17,11047833,438,3.97,3.94,7394,78.01,79.99
2008,suicide,Minnesota,27,4544508,289,6.36,6.33,5817,149.7,155.16
2008,suicide,Maryland,24,4958779,263,5.3,5.23,4555,106.41,109.18
2008,suicide,Rhode Island,44,934948,23,2.46,2.28,307,39.1,39.95
2008,suicide,Idaho,16,1295735,149,11.5,11.28,2656,238.73,239.51
2008,suicide,New Hampshire,33,1164973,85,7.3,7.31,1406,141.5,153.24
2008,suicide,North Carolina,37,8059208,669,8.3,8.17,12320,178.85,183.37
2008,suicide,Vermont,50,556874,44,7.9,7.68,842,179.29,190.57
2008,suicide,Connecticut,9,3116659,109,3.5,3.33,1779,67.8,69.32
2008,suicide,Delaware,10,772358,41,5.31,5.08,745,114.86,114.81
2008,suicide,New Mexico,35,1730128,195,11.27,11.12,3740,254.12,259.19
2008,suicide,California,6,31619836,1478,4.67,4.72,22273,80.81,80.71
2008,suicide,New Jersey,34,7604226,175,2.3,2.19,2551,39.57,40.29
2008,suicide,Wisconsin,55,4918437,344,6.99,6.89,6357,152.72,158.97
2008,suicide,Oregon,41,3298178,319,9.67,9.33,5433,194.72,199.76
2008,suicide,Nebraska,31,1542274,98,6.35,6.25,1992,153.05,154.46
2008,suicide,Pennsylvania,42,11133262,770,6.92,6.67,13140,142.77,149
2008,suicide,Washington,53,5715031,439,7.68,7.51,7708,156.11,158.61
2008,suicide,Louisiana,22,3826914,351,9.17,9.1,7112,216.23,221.23
2008,suicide,Georgia,13,8127036,616,7.58,7.64,11535,161.22,161.33
2008,suicide,Alabama,1,4106682,424,10.33,10.18,8078,232.81,241.06
2008,suicide,Utah,49,2168444,196,9.04,9.26,4487,232.1,219.76
2008,suicide,Ohio,39,10035925,684,6.82,6.69,12882,152.51,158.91
2008,suicide,Texas,48,20567593,1506,7.32,7.51,28346,156.58,156.99
2008,suicide,Colorado,8,4213759,387,9.18,9.19,7069,191.07,192.44
2008,suicide,South Carolina,45,3938880,343,8.71,8.28,5894,176.37,177.61
2008,suicide,Oklahoma,40,3161107,346,10.95,10.68,6483,242.73,245.16
2008,suicide,Tennessee,47,5430299,609,11.22,10.91,10781,233.69,241.55
2008,suicide,Wyoming,56,472494,87,18.41,18.42,1604,395.25,417.17
2008,suicide,Hawaii,15,1166685,28,2.4,2.36,431,43.88,46.59
2008,suicide,North Dakota,38,576812,55,9.54,9.19,1061,220.57,219.3
2008,suicide,Kentucky,21,3728381,394,10.57,10.41,6658,210.18,218.52
2008,suicide,Maine,23,1184343,103,8.7,8.11,1647,167.89,175.95
2008,suicide,New York,36,16898232,429,2.54,2.47,7464,52.05,52.75
2008,suicide,Nevada,32,2283847,291,12.74,12.71,4763,240.45,242.97
2008,suicide,Alaska,2,588220,116,19.72,19.93,2930,544.71,550.69
2008,suicide,Michigan,26,8680714,570,6.57,6.54,10287,139.77,148.15
2008,suicide,Arkansas,5,2484617,275,11.07,10.92,5071,244.14,253.6
2008,suicide,Mississippi,28,2531291,286,11.3,11.26,5337,246.97,252.43
2008,suicide,Missouri,29,5148997,421,8.18,8,7954,183.41,187.18
2008,suicide,Montana,30,855732,132,15.43,15.47,2873,401.59,431.27
2008,suicide,Kansas,20,2410276,185,7.68,7.48,3556,174.06,172.64
2008,suicide,Indiana,18,5545734,450,8.11,8.05,7768,164.29,170.61
2008,suicide,South Dakota,46,687736,68,9.89,9.98,1556,271.15,276.54
2008,suicide,Massachusetts,25,5715710,118,2.06,2.01,2041,42.18,43.5
2008,suicide,Virginia,51,6828876,524,7.67,7.58,9716,164.72,166.78
2008,suicide,District of Colu,11,522814,12,2.3,2.26,180,39.47,34.05
2008,suicide,Iowa,19,2619711,180,6.87,6.67,3450,158.77,161.9
2008,suicide,Arizona,4,5366380,540,10.06,9.85,9130,201.36,203.47
2007,suicide,West Virginia,54,1625444,205,12.61,12.25,3693,276.02,292.36
2007,suicide,Florida,12,16224211,1284,7.91,7.43,19529,148.27,152.66
2007,suicide,Illinois,17,10995343,423,3.85,3.84,7566,80.04,81.28
2007,suicide,Minnesota,27,4511233,265,5.87,5.81,5412,139.88,143.35
2007,suicide,Maryland,24,4929567,233,4.73,4.72,4289,100.42,104.42
2007,suicide,Rhode Island,44,935956,24,2.56,2.53,413,52.4,54.09
2007,suicide,Idaho,16,1272963,147,11.55,11.66,3175,289.53,293.41
2007,suicide,New Hampshire,33,1159878,71,6.12,5.82,981,98.71,101.1
2007,suicide,North Carolina,37,7894162,607,7.69,7.6,10666,157.67,161.06
2007,suicide,Vermont,50,556102,43,7.73,7.53,732,155.28,166.51
2007,suicide,Connecticut,9,3096288,78,2.52,2.37,1073,41.04,42.27
2007,suicide,Delaware,10,761602,46,6.04,5.83,632,98.38,101.52
2007,suicide,New Mexico,35,1714224,189,11.03,10.99,3750,256.24,263.09
2007,suicide,California,6,31306272,1421,4.54,4.62,22556,82.44,82.49
2007,suicide,New Jersey,34,7568221,165,2.18,2.13,2740,42.59,44.44
2007,suicide,Wisconsin,55,4894058,338,6.91,6.84,6693,161.15,165.88
2007,suicide,Oregon,41,3257991,327,10.04,9.71,5338,193.08,198.97
2007,suicide,Nebraska,31,1533556,89,5.8,5.73,1822,140.6,143.15
2007,suicide,Pennsylvania,42,11091001,719,6.48,6.37,13141,143.05,150.67
2007,suicide,Washington,53,5627751,413,7.34,7.26,6906,141.67,144.39
2007,suicide,Louisiana,22,3780655,335,8.86,8.86,7339,225.42,230.48
2007,suicide,Georgia,13,7992114,641,8.02,8.25,11292,160.01,161.51
2007,suicide,Alabama,1,4066527,396,9.74,9.51,7355,213.53,220.7
2007,suicide,Utah,49,2118406,197,9.3,9.93,4201,222.1,218.56
2007,suicide,Ohio,39,10017408,659,6.58,6.45,12431,147,152.48
2007,suicide,Texas,48,20170892,1411,7,7.18,27346,153.78,154.14
2007,suicide,Colorado,8,4141059,396,9.56,9.54,7469,204.85,206.93
2007,suicide,South Carolina,45,3866512,310,8.02,7.93,5703,173.19,179.73
2007,suicide,Oklahoma,40,3133377,315,10.05,10.01,5617,211.8,218.47
2007,suicide,Tennessee,47,5370016,545,10.15,9.97,9407,205.52,212.09
2007,suicide,Wyoming,56,463935,67,14.44,14.88,1487,372.52,390.85
2007,suicide,Hawaii,15,1153110,27,2.34,2.04,323,33.18,31.03
2007,suicide,North Dakota,38,573495,49,8.54,8.28,1108,231.43,226.13
2007,suicide,Kentucky,21,3702098,422,11.4,11.32,8333,264.2,273.95
2007,suicide,Maine,23,1180628,90,7.62,7.28,1483,150.92,161.12
2007,suicide,New York,36,16820431,441,2.62,2.57,7535,52.68,53.45
2007,suicide,Nevada,32,2238159,270,12.06,12.05,4355,223.63,227.58
2007,suicide,Alaska,2,582131,94,16.15,16.96,2243,419.59,421.31
2007,suicide,Michigan,26,8713105,558,6.4,6.31,9863,132.89,138.25
2007,suicide,Arkansas,5,2462465,244,9.91,9.81,4444,215.35,223.55
2007,suicide,Mississippi,28,2515605,279,11.09,11.09,5385,250.16,256.36
2007,suicide,Missouri,29,5117347,452,8.83,8.7,8137,188.31,194.76
2007,suicide,Montana,30,846409,120,14.18,13.56,1956,275.34,288.31
2007,suicide,Kansas,20,2392194,213,8.9,8.75,4364,215.01,215.8
2007,suicide,Indiana,18,5505793,392,7.12,7.09,7376,156.74,160.71
2007,suicide,South Dakota,46,682292,44,6.45,6.07,911,159.76,156.51
2007,suicide,Massachusetts,25,5677879,114,2.01,1.96,2022,41.97,42.89
2007,suicide,Virginia,51,6756053,487,7.21,7.17,8367,142.89,145.26
2007,suicide,District of Colu,11,517439,10,1.93,2.04,191,42.33,41.27
2007,suicide,Iowa,19,2607354,133,5.1,4.81,2227,102.86,102.73
2007,suicide,Arizona,4,5270003,552,10.47,10.4,11121,248.96,250.49
2006,suicide,West Virginia,54,1620596,179,11.05,10.72,3020,225.96,239.73
2006,suicide,Florida,12,16037900,1227,7.65,7.15,18510,142.02,145.69
2006,suicide,Illinois,17,10942193,372,3.4,3.4,6625,70.34,71.12
2006,suicide,Minnesota,27,4476057,243,5.43,5.43,4662,121.23,123.62
2006,suicide,Maryland,24,4903552,238,4.85,4.84,4339,101.92,104.62
2006,suicide,Rhode Island,44,940044,27,2.87,2.8,558,70.46,71.82
2006,suicide,Idaho,16,1244106,145,11.66,11.99,3169,295.24,306.81
2006,suicide,New Hampshire,33,1153553,69,5.98,6,1263,127.36,137.57
2006,suicide,North Carolina,37,7729851,660,8.54,8.44,12532,188.93,191.2
2006,suicide,Vermont,50,555305,43,7.74,7.45,626,132.51,136.45
2006,suicide,Connecticut,9,3082398,79,2.56,2.49,1436,55.1,57.63
2006,suicide,Delaware,10,750976,42,5.59,5.45,679,106.9,109.29
2006,suicide,New Mexico,35,1691725,193,11.41,11.37,3896,269.17,272.67
2006,suicide,California,6,31073407,1319,4.25,4.35,21318,78.37,78.01
2006,suicide,New Jersey,34,7544316,173,2.29,2.23,2728,42.49,43.97
2006,suicide,Wisconsin,55,4867083,299,6.14,6.2,5824,140.81,148.12
2006,suicide,Oregon,41,3212096,307,9.56,9.35,5320,194.84,199.05
2006,suicide,Nebraska,31,1525766,105,6.88,6.65,2043,158.31,156.61
2006,suicide,Pennsylvania,42,11043264,734,6.65,6.5,13578,148.39,154.26
2006,suicide,Washington,53,5550147,397,7.15,7.08,7217,149.85,151.03
2006,suicide,Louisiana,22,3725787,331,8.88,8.96,7069,220.22,226.52
2006,suicide,Georgia,13,7832947,600,7.66,7.86,10746,155.13,155.8
2006,suicide,Alabama,1,4028178,400,9.93,9.81,7626,223.3,229.39
2006,suicide,Utah,49,2064033,189,9.16,9.73,4290,232.75,227.71
2006,suicide,Ohio,39,9998197,626,6.26,6.12,11602,137.19,140.89
2006,suicide,Texas,48,19778521,1311,6.63,6.82,25060,143.62,142.99
2006,suicide,Colorado,8,4071963,371,9.11,9.04,7582,211.03,210.54
2006,suicide,South Carolina,45,3794476,315,8.3,8.17,5452,168.31,173.13
2006,suicide,Oklahoma,40,3102900,314,10.12,9.97,5818,221.4,225.84
2006,suicide,Tennessee,47,5294338,569,10.75,10.65,10723,237.24,245.68
2006,suicide,Wyoming,56,454981,72,15.83,15.45,1402,357.95,363.56
2006,suicide,Hawaii,15,1149165,21,1.83,1.76,403,41.45,40.62
2006,suicide,North Dakota,38,571365,41,7.18,6.94,1091,228.73,216.89
2006,suicide,Kentucky,21,3670738,383,10.43,10.38,7187,229.44,238.06
2006,suicide,Maine,23,1177263,87,7.39,6.87,1369,139.29,142.74
2006,suicide,New York,36,16779069,412,2.46,2.43,7744,54.2,55.18
2006,suicide,Nevada,32,2171288,255,11.74,11.96,4469,236.35,238.61
2006,suicide,Alaska,2,577858,79,13.67,14.03,1948,365.98,362.99
2006,suicide,Michigan,26,8730763,598,6.85,6.76,10672,143.03,148.09
2006,suicide,Arkansas,5,2439974,247,10.12,10.13,4395,214.66,226.13
2006,suicide,Mississippi,28,2498878,219,8.76,8.92,3926,183.4,191.62
2006,suicide,Missouri,29,5080299,444,8.74,8.63,8080,188.1,193.85
2006,suicide,Montana,30,836470,102,12.19,12.09,1963,278.96,293.24
2006,suicide,Kansas,20,2378391,211,8.87,8.9,4385,217.19,221.63
2006,suicide,Indiana,18,5465613,442,8.09,8.03,8477,181.2,184.56
2006,suicide,South Dakota,46,676157,71,10.5,10.44,1549,273.89,273.18
2006,suicide,Massachusetts,25,5652624,101,1.79,1.72,1908,39.74,40.06
2006,suicide,Virginia,51,6688600,499,7.46,7.36,8684,149.51,149.99
2006,suicide,District of Colu,11,513356,10,1.95,1.88,190,42.47,33.42
2006,suicide,Iowa,19,2595518,149,5.74,5.62,3034,140.66,143.29
2006,suicide,Arizona,4,5152356,562,10.91,10.8,10471,239.5,240.95
2005,suicide,West Virginia,54,1613459,188,11.65,11.14,3248,243.81,254.84
2005,suicide,Florida,12,15747561,1162,7.38,6.94,17649,138.24,142.2
2005,suicide,Illinois,17,10894679,424,3.89,3.91,6952,74.14,75.32
2005,suicide,Minnesota,27,4437343,255,5.75,5.7,5570,145.9,147.31
2005,suicide,Maryland,24,4866648,220,4.52,4.6,4134,97.77,100.49
